CourseID,UIN,Score
PHYS458,21429,79
CHEM248,21430,69
ART148,21431,41
BIO631,21432,54
ART289,21433,48
PSY637,21434,86
CSCE696,21435,49
STAT458,21436,52
ECON353,21437,80
ECE357,21438,51
STAT221,21439,52
MATH421,21440,65
BIO140,21441,37
MUS118,21442,30
STAT624,21443,92
MUS266,21444,58
STAT601,21445,74
CHEM638,21446,11
PHYS545,21447,28
PHYS555,21448,31
PSY443,21449,5
HIST181,21450,12
BIO521,21451,28
ECE590,21452,43
ENG329,21453,81
PSY634,21454,4
PSY327,21455,90
ECON256,21456,49
ENG360,21457,31
ECE599,21458,47
PHYS299,21459,26
PHIL261,21460,55
ASTR186,21461,39
HIST426,21462,91
HIST174,21463,40
STAT635,21464,9
MUS234,21465,32
MUS360,21466,4
MUS499,21467,60
PSY665,21468,8
PSY676,21469,38
MUS351,21470,30
PHIL479,21471,1
MATH114,21472,32
PHIL237,21473,41
ECON261,21474,47
PHIL298,21475,33
HIST327,21476,23
STAT186,21477,21
ART312,21478,78
HIST132,21479,74
ASTR304,21480,34
MATH138,21481,64
MATH351,21482,88
HIST298,21483,83
PHYS549,21484,86
MUS457,21485,13
CHEM336,21486,0
MATH166,21487,13
MATH429,21488,92
PSY249,21489,91
ENG438,21490,52
ART284,21491,9
HIST517,21492,94
PSY575,21493,46
ECON454,21494,32
ART506,21495,10
ECE403,21496,90
ECE134,21497,76
HIST581,21498,20
MATH212,21499,1
MUS670,21500,68
MUS132,21501,39
ENG693,21502,90
HIST304,21503,9
STAT159,21504,10
ECON174,21505,20
PHIL419,21506,57
STAT219,21507,61
HIST101,21508,50
STAT694,21509,100
HIST246,21510,92
MUS642,21511,75
STAT644,21512,70
BIO205,21513,44
STAT678,21514,40
ECON545,21515,57
MUS481,21516,79
CHEM616,21517,84
PHYS412,21518,52
MATH465,21519,51
PHIL571,21520,37
MATH519,21521,11
CHEM517,21522,85
ASTR402,21523,48
MATH460,21524,35
ART637,21525,67
CHEM639,21526,97
ENG265,21527,88
ASTR577,21528,92
HIST295,21529,53
MUS599,21530,70
STAT561,21531,71
STAT500,21532,50
ECE629,21533,74
PHIL528,21534,59
CHEM537,21535,28
ART142,21536,86
ECON451,21537,89
PHIL468,21538,93
PHIL462,21539,90
MUS430,21540,97
MUS391,21541,24
ASTR214,21542,35
STAT283,21543,73
PSY151,21544,8
ECON240,21545,86
STAT462,21546,40
ASTR182,21547,38
ART660,21548,82
ENG152,21549,13
PHYS126,21550,91
ART557,21551,63
BIO493,21552,40
CSCE493,21553,82
PHIL207,21554,85
ENG145,21555,29
ASTR439,21556,72
CSCE618,21557,46
PHYS336,21558,23
ENG340,21559,31
MUS377,21560,82
ENG431,21561,40
ECE251,21562,19
STAT169,21563,35
PHIL178,21564,95
PHIL401,21565,96
CSCE488,21566,92
PHIL457,21567,3
ECON172,21568,66
MATH279,21569,49
ASTR616,21570,74
CHEM543,21571,28
STAT661,21572,29
CSCE453,21573,16
ENG149,21574,15
MUS362,21575,63
BIO533,21576,79
PHIL340,21577,70
MUS513,21578,26
MUS584,21579,51
ART472,21580,48
PSY251,21581,58
PHYS121,21582,36
PSY512,21583,34
MATH586,21584,10
CSCE212,21585,4
MATH471,21586,96
ENG150,21587,54
STAT251,21588,17
ART382,21589,4
MUS358,21590,83
ASTR353,21591,32
HIST173,21592,58
ECE204,21593,39
ART285,21594,28
CHEM242,21595,22
PHYS224,21596,79
MUS590,21597,23
CSCE303,21598,9
ECE424,21599,25
PSY612,21600,5
BIO555,21601,51
STAT314,21602,85
BIO488,21603,36
CHEM454,21604,82
BIO414,21605,1
PSY414,21606,2
HIST176,21607,20
STAT541,21608,83
ECE344,21609,12
CHEM441,21610,24
STAT299,21611,19
BIO251,21612,35
MATH381,21613,47
ECON212,21614,33
CSCE308,21615,19
HIST584,21616,55
ENG206,21617,4
BIO660,21618,45
HIST371,21619,47
HIST409,21620,93
BIO224,21621,84
BIO267,21622,35
PHYS586,21623,17
ECE595,21624,58
PHYS165,21625,79
MATH274,21626,23
HIST508,21627,87
ASTR156,21628,40
BIO384,21629,18
STAT341,21630,0
ENG318,21631,73
MUS501,21632,21
CHEM301,21633,94
PHYS388,21634,71
CHEM383,21635,24
BIO476,21636,36
PSY168,21637,30
ENG191,21638,62
STAT481,21639,37
MUS539,21640,69
HIST680,21641,71
ASTR491,21642,29
PHIL135,21643,58
ENG374,21644,85
ENG523,21645,75
HIST662,21646,56
ECON318,21647,43
HIST352,21648,2
BIO649,21649,65
ASTR119,21650,5
STAT607,21651,92
ECE478,21652,84
STAT522,21653,100
CHEM538,21654,60
ENG295,21655,71
ART574,21656,63
ART496,21657,75
HIST664,21658,52
MUS680,21659,100
ENG442,21660,64
CSCE463,21661,54
MATH378,21662,16
BIO402,21663,80
ECE638,21664,54
ASTR292,21665,97
ART422,21666,39
CSCE602,21667,75
ECE322,21668,16
ENG259,21669,97
ECE276,21670,80
ECON126,21671,19
STAT412,21672,45
ECE278,21673,29
ECON311,21674,55
PHIL670,21675,84
MUS146,21676,99
ART151,21677,84
BIO315,21678,6
MATH565,21679,33
CHEM179,21680,6
ENG641,21681,51
ECE517,21682,97
ASTR520,21683,70
ECE250,21684,95
STAT185,21685,67
PHYS693,21686,36
ECE241,21687,60
PSY255,21688,1
PSY240,21689,4
PHYS461,21690,48
MUS227,21691,47
PSY651,21692,22
PHIL474,21693,70
PHIL194,21694,24
PSY207,21695,13
MUS101,21696,50
STAT656,21697,35
CSCE263,21698,69
ECON189,21699,16
BIO548,21700,72
ASTR669,21701,27
ASTR389,21702,69
ECON345,21703,31
MUS467,21704,32
ASTR284,21705,62
PHYS284,21706,77
PHIL687,21707,40
PHYS338,21708,86
PHIL558,21709,27
CSCE429,21710,41
PHYS351,21711,10
MUS415,21712,30
BIO458,21713,27
HIST607,21714,50
ENG153,21715,100
CSCE433,21716,99
ENG166,21717,35
CHEM326,21718,33
MUS426,21719,94
ART183,21720,34
ECE128,21721,99
PHYS117,21722,87
MUS545,21723,19
PSY656,21724,45
ENG208,21725,35
ASTR617,21726,11
HIST506,21727,17
CHEM304,21728,15
ENG400,21729,49
PHIL394,21730,43
HIST529,21731,26
PHIL181,21732,8
MATH326,21733,27
STAT276,21734,53
ECE477,21735,82
MATH330,21736,51
CHEM661,21737,10
STAT215,21738,93
ECON379,21739,13
ENG526,21740,65
ART519,21741,5
MUS595,21742,42
ECON236,21743,4
MATH313,21744,20
MATH125,21745,44
PSY602,21746,61
HIST654,21747,24
PHYS501,21748,64
ASTR458,21749,13
ENG155,21750,43
ENG195,21751,42
MATH447,21752,52
ASTR612,21753,93
ASTR294,21754,55
ASTR450,21755,88
ENG331,21756,21
HIST197,21757,71
ECON346,21758,3
MATH352,21759,95
ART656,21760,87
ECE197,21761,19
ECON507,21762,45
CHEM608,21763,18
CSCE573,21764,76
ASTR381,21765,72
BIO250,21766,49
ECON456,21767,14
PHYS162,21768,77
BIO654,21769,85
ASTR415,21770,33
MATH482,21771,17
MUS546,21772,74
PHYS527,21773,14
PSY185,21774,44
CHEM494,21775,33
BIO308,21776,69
CSCE667,21777,81
ASTR107,21778,94
ASTR153,21779,35
CHEM663,21780,11
PSY246,21781,67
CSCE606,21782,37
CSCE343,21783,2
MUS141,21784,95
PHYS634,21785,96
ASTR272,21786,43
ENG217,21787,52
BIO513,21788,35
PHIL425,21789,20
PHYS577,21790,82
CSCE383,21791,6
HIST401,21792,63
PSY191,21793,80
CSCE525,21794,86
PHYS129,21795,49
BIO438,21796,24
PSY578,21797,80
ECE336,21798,69
ART532,21799,5
PSY322,21800,91
HIST222,21801,17
PSY133,21802,36
HIST623,21803,19
ECON422,21804,0
ECE214,21805,0
MATH426,21806,69
ENG210,21807,92
MUS269,21808,36
MUS478,21809,11
CSCE159,21810,92
ECE145,21811,7
ASTR685,21812,27
ECON347,21813,4
BIO528,21814,84
HIST311,21815,12
PHIL305,21816,77
ECON525,21817,41
ASTR419,21818,99
ART388,21819,10
PHYS685,21820,33
ECE637,21821,9
CSCE235,21822,51
PHYS282,21823,76
STAT469,21824,20
ECE240,21825,6
MUS567,21826,3
PHIL368,21827,72
MUS431,21828,100
ECE523,21829,50
PHYS148,21830,4
ECON213,21831,25
STAT523,21832,40
ENG160,21833,13
HIST229,21834,68
MUS200,21835,47
CSCE448,21836,54
BIO568,21837,64
ASTR472,21838,38
BIO358,21839,60
ART355,21840,70
PHIL643,21841,16
ECE181,21842,30
MATH397,21843,49
BIO173,21844,78
ENG188,21845,42
ENG272,21846,22
ECON538,21847,70
ENG343,21848,30
ASTR139,21849,21
CSCE145,21850,21
ENG254,21851,16
STAT328,21852,11
ART474,21853,74
STAT259,21854,12
HIST114,21855,14
ECE395,21856,3
BIO595,21857,18
PHYS541,21858,5
MATH394,21859,96
PHYS629,21860,31
ECE551,21861,63
ENG605,21862,78
CSCE503,21863,62
HIST448,21864,57
PHYS322,21865,51
PHYS674,21866,45
ASTR544,21867,9
PHIL568,21868,73
PHYS263,21869,89
ART649,21870,36
ART330,21871,67
MATH182,21872,27
BIO573,21873,75
STAT438,21874,74
STAT244,21875,37
STAT194,21876,32
BIO372,21877,65
ECON333,21878,37
PHIL590,21879,94
PHYS456,21880,15
CHEM613,21881,6
PSY301,21882,25
HIST116,21883,72
CHEM681,21884,21
ASTR652,21885,38
ART616,21886,99
ASTR295,21887,31
CSCE313,21888,59
STAT127,21889,83
CSCE300,21890,81
PSY335,21891,61
CSCE504,21892,92
ENG418,21893,46
ENG698,21894,61
CHEM451,21895,54
CSCE237,21896,35
ART257,21897,77
PHYS108,21898,52
MATH364,21899,7
PHIL195,21900,25
ENG227,21901,53
MUS458,21902,43
STAT459,21903,20
ECE219,21904,58
STAT125,21905,45
STAT228,21906,94
ECON685,21907,39
MUS616,21908,43
BIO692,21909,92
PSY176,21910,34
BIO560,21911,27
CSCE449,21912,37
PHYS664,21913,3
PHIL381,21914,72
CHEM232,21915,22
CSCE584,21916,29
ENG356,21917,4
CSCE650,21918,22
BIO613,21919,87
ENG511,21920,72
MATH556,21921,24
CSCE403,21922,52
ENG112,21923,68
ART245,21924,86
PHYS168,21925,4
PSY500,21926,45
CHEM348,21927,18
ART624,21928,73
PSY506,21929,49
ENG285,21930,71
ASTR264,21931,21
ECON247,21932,27
BIO564,21933,45
ECON429,21934,59
PSY179,21935,36
PSY143,21936,79
MUS578,21937,18
PSY270,21938,98
ART241,21939,31
MUS638,21940,35
ENG684,21941,37
ECON527,21942,93
ECE587,21943,89
ASTR636,21944,44
HIST624,21945,61
PHIL104,21946,22
MATH455,21947,89
ART193,21948,19
ECE351,21949,97
MATH215,21950,90
PSY566,21951,30
MUS699,21952,19
PHYS190,21953,93
PHYS590,21954,10
ECON125,21955,80
MUS651,21956,21
BIO101,21957,41
ECE305,21958,9
BIO153,21959,75
HIST118,21960,17
ENG533,21961,60
MUS297,21962,88
MATH321,21963,4
MATH555,21964,27
STAT279,21965,88
ECON515,21966,16
ECON592,21967,10
ECON365,21968,91
PSY581,21969,24
ECON106,21970,56
ART504,21971,60
CHEM134,21972,41
CHEM648,21973,43
ECE339,21974,55
BIO131,21975,13
ENG225,21976,71
STAT633,21977,66
BIO514,21978,66
CHEM610,21979,87
PSY444,21980,82
STAT619,21981,61
CHEM519,21982,86
HIST179,21983,35
ECE549,21984,98
PHYS402,21985,77
CSCE111,21986,71
CSCE577,21987,89
ENG593,21988,16
MATH678,21989,93
BIO534,21990,12
ASTR362,21991,21
ENG261,21992,75
MATH385,21993,89
PHYS611,21994,40
ASTR215,21995,19
ASTR179,21996,34
PSY288,21997,2
PHIL366,21998,32
PHYS536,21999,56
CSCE648,22000,92
MATH497,22001,29
CHEM447,22002,63
ECON330,22003,89
HIST524,22004,84
PSY259,22005,22
BIO103,22006,35
BIO559,22007,97
MATH551,22008,71
CHEM263,22009,91
STAT698,22010,76
MUS284,22011,30
BIO610,22012,85
PSY250,22013,96
ECON230,22014,96
BIO432,22015,47
STAT331,22016,68
ASTR163,22017,51
ENG235,22018,100
CSCE336,22019,45
CSCE570,22020,39
ENG146,22021,45
PHYS533,22022,2
PHIL469,22023,48
ENG142,22024,18
ECON625,22025,22
ECE382,22026,55
CHEM259,22027,85
PHYS642,22028,60
PSY103,22029,55
BIO100,22030,80
STAT204,22031,48
ECE659,22032,52
ASTR231,22033,9
BIO650,22034,36
ART650,22035,36
ECE337,22036,94
ART181,22037,14
ART534,22038,95
ART595,22039,36
HIST474,22040,64
PHIL314,22041,12
CHEM529,22042,99
ECON508,22043,47
PHYS151,22044,72
HIST178,22045,20
BIO434,22046,72
MUS450,22047,80
MUS404,22048,64
PHYS179,22049,38
ASTR316,22050,5
PHIL385,22051,31
STAT388,22052,7
ASTR674,22053,67
CHEM481,22054,85
MUS508,22055,3
CSCE499,22056,95
CSCE661,22057,43
ASTR136,22058,49
PHYS397,22059,94
ART514,22060,76
PHYS172,22061,85
ENG106,22062,84
PSY554,22063,63
MATH675,22064,25
ECE195,22065,97
PHIL522,22066,92
ASTR559,22067,35
ECE232,22068,67
ECE498,22069,25
MUS288,22070,66
ART234,22071,21
PHYS618,22072,39
ASTR545,22073,92
ECON481,22074,74
ECE362,22075,66
ECE492,22076,89
CSCE251,22077,27
CHEM266,22078,5
ART165,22079,26
ART341,22080,31
ENG659,22081,57
ENG148,22082,47
BIO593,22083,59
PSY654,22084,69
MUS604,22085,71
PHIL190,22086,30
BIO587,22087,20
ART568,22088,97
BIO499,22089,23
ASTR161,22090,88
HIST134,22091,1
ECON143,22092,59
STAT280,22093,4
ECE469,22094,46
ART462,22095,79
MATH552,22096,38
MATH389,22097,53
ASTR551,22098,83
CHEM525,22099,31
BIO285,22100,41
BIO655,22101,6
MUS390,22102,75
MATH282,22103,5
CHEM154,22104,87
PHIL597,22105,65
MUS600,22106,32
ECON210,22107,31
PSY136,22108,21
CSCE511,22109,86
PHIL185,22110,39
MUS204,22111,56
ART647,22112,80
PSY386,22113,90
MATH280,22114,91
MATH186,22115,26
ECE643,22116,69
CHEM646,22117,90
ECON437,22118,10
BIO546,22119,21
ECE257,22120,83
PHYS229,22121,95
ASTR108,22122,36
PHYS149,22123,82
STAT581,22124,53
BIO642,22125,26
PHYS514,22126,16
MUS548,22127,51
ASTR243,22128,57
ASTR319,22129,99
ART516,22130,7
ECON593,22131,81
ASTR507,22132,43
ECE174,22133,8
PHYS337,22134,1
ECON391,22135,22
CHEM275,22136,3
MATH657,22137,61
PSY280,22138,99
PSY134,22139,71
CHEM119,22140,35
ECE171,22141,72
MUS585,22142,79
CSCE542,22143,55
ART352,22144,79
ENG562,22145,3
PHYS492,22146,46
MUS504,22147,72
PSY672,22148,40
CHEM297,22149,44
ENG501,22150,86
BIO138,22151,68
ECON163,22152,38
ECON326,22153,98
CHEM504,22154,80
STAT376,22155,15
CSCE450,22156,73
CHEM201,22157,18
PHIL430,22158,83
CHEM439,22159,49
MATH117,22160,10
HIST275,22161,29
ECE580,22162,80
CSCE348,22163,100
ASTR189,22164,45
ART655,22165,29
ASTR528,22166,74
CSCE638,22167,35
CSCE110,22168,48
PHIL633,22169,95
STAT627,22170,35
ENG440,22171,27
ENG623,22172,21
PSY482,22173,47
BIO137,22174,43
CHEM264,22175,58
CSCE294,22176,30
ENG625,22177,69
PHYS518,22178,9
ECE664,22179,46
ART150,22180,83
PSY456,22181,66
HIST278,22182,81
PSY261,22183,97
PHYS532,22184,37
BIO612,22185,36
ART477,22186,11
MUS208,22187,53
STAT552,22188,63
STAT321,22189,28
CSCE680,22190,87
ASTR604,22191,59
PSY325,22192,55
PHIL437,22193,77
PHYS678,22194,55
STAT687,22195,80
PSY403,22196,12
CSCE319,22197,49
ENG629,22198,0
ECON682,22199,59
STAT410,22200,5
BIO241,22201,98
PHYS449,22202,72
MATH170,22203,38
PHYS665,22204,22
ASTR390,22205,62
CHEM186,22206,76
CSCE513,22207,29
STAT399,22208,32
ASTR543,22209,85
BIO422,22210,98
ASTR540,22211,48
PSY239,22212,63
ECE432,22213,28
MUS122,22214,23
BIO474,22215,90
BIO443,22216,14
BIO396,22217,66
ART361,22218,56
HIST535,22219,71
PHYS307,22220,98
ASTR125,22221,73
PSY396,22222,23
CSCE521,22223,50
BIO679,22224,76
HIST614,22225,96
PHYS603,22226,30
HIST612,22227,36
HIST119,22228,74
CSCE575,22229,41
MUS620,22230,52
ECE573,22231,3
HIST316,22232,33
MATH287,22233,89
BIO212,22234,38
CHEM428,22235,6
ECE180,22236,21
BIO345,22237,35
PHYS437,22238,22
ART144,22239,82
ART522,22240,81
BIO688,22241,100
BIO687,22242,60
PHIL193,22243,79
MATH693,22244,40
ASTR463,22245,46
ECE265,22246,85
PSY521,22247,52
ART292,22248,77
ART680,22249,26
CSCE317,22250,32
HIST238,22251,51
PSY478,22252,92
ECON679,22253,33
ECE156,22254,29
PSY215,22255,31
CSCE455,22256,69
PHIL526,22257,25
PHYS160,22258,55
HIST166,22259,85
BIO644,22260,84
HIST429,22261,4
ECE334,22262,38
BIO643,22263,17
PHIL506,22264,76
PHIL661,22265,24
ENG218,22266,88
MUS641,22267,62
ECON229,22268,90
CHEM586,22269,96
CHEM132,22270,88
HIST645,22271,4
CSCE277,22272,72
PHYS673,22273,91
CHEM199,22274,96
ECON614,22275,4
ENG203,22276,78
PHIL596,22277,79
PHIL384,22278,36
ART416,22279,57
MATH690,22280,25
PHIL510,22281,54
CSCE414,22282,70
PHIL535,22283,74
ECON554,22284,97
ECE378,22285,21
MUS174,22286,80
ECON238,22287,43
ENG334,22288,86
BIO394,22289,98
ENG636,22290,70
CHEM246,22291,11
ENG346,22292,13
MATH492,22293,27
PHIL234,22294,23
ECON404,22295,7
PHYS269,22296,47
ENG314,22297,78
CHEM554,22298,86
BIO127,22299,40
MATH272,22300,53
ENG159,22301,3
PSY466,22302,27
CSCE422,22303,13
PSY624,22304,89
ART221,22305,17
PSY405,22306,24
CSCE441,22307,3
ECON361,22308,33
BIO225,22309,55
MUS137,22310,74
PSY219,22311,29
CHEM522,22312,1
PHIL665,22313,43
ENG639,22314,44
STAT697,22315,55
ART279,22316,47
PHIL675,22317,91
ASTR330,22318,43
BIO404,22319,75
ART406,22320,31
MUS411,22321,65
BIO696,22322,38
MATH540,22323,75
PHIL302,22324,44
PHYS683,22325,98
CSCE123,22326,38
CSCE114,22327,92
HIST567,22328,81
PHIL446,22329,46
BIO481,22330,17
ASTR355,22331,16
PHYS174,22332,74
HIST223,22333,98
MATH198,22334,90
ENG615,22335,69
PHIL335,22336,43
MUS139,22337,44
ECE324,22338,60
ASTR118,22339,45
ECON287,22340,11
CSCE147,22341,48
PHIL400,22342,15
ASTR547,22343,3
CHEM144,22344,81
BIO498,22345,6
CSCE216,22346,93
ECE665,22347,9
HIST312,22348,45
MUS166,22349,36
PSY198,22350,96
MATH646,22351,9
BIO530,22352,36
STAT477,22353,43
CHEM196,22354,51
BIO352,22355,98
BIO277,22356,65
STAT249,22357,51
HIST333,22358,57
ECE613,22359,18
ECON245,22360,55
ENG665,22361,60
ENG410,22362,42
ASTR310,22363,36
CSCE537,22364,75
HIST337,22365,6
PSY226,22366,43
ENG628,22367,87
ECON491,22368,43
ART373,22369,66
ECON135,22370,65
ART417,22371,8
ECON550,22372,53
CHEM570,22373,24
STAT404,22374,67
PSY378,22375,56
MUS136,22376,7
ECE349,22377,25
ART435,22378,38
ART430,22379,59
ENG365,22380,10
MUS207,22381,91
ASTR109,22382,52
BIO672,22383,80
CSCE191,22384,55
STAT100,22385,60
CHEM220,22386,21
PHYS128,22387,55
MUS552,22388,48
MUS402,22389,79
PHYS566,22390,24
MUS229,22391,35
HIST494,22392,10
ASTR613,22393,22
ECON299,22394,77
ART222,22395,41
ASTR430,22396,73
CSCE134,22397,63
CSCE205,22398,73
ECE100,22399,85
PHIL566,22400,56
PSY106,22401,96
MUS586,22402,63
CSCE432,22403,93
HIST626,22404,56
ECE398,22405,66
PSY184,22406,21
ART126,22407,54
ECE314,22408,40
ECON536,22409,41
ECE361,22410,93
ECON175,22411,18
ASTR618,22412,57
PHIL550,22413,44
HIST633,22414,41
PHIL562,22415,90
PHYS454,22416,44
MUS267,22417,9
ART269,22418,29
MATH416,22419,71
BIO497,22420,6
CSCE297,22421,38
MATH217,22422,38
ENG114,22423,75
CHEM635,22424,66
PHIL144,22425,74
ASTR377,22426,48
ENG417,22427,49
ECE653,22428,11
ART306,22429,74
ART194,22430,16
PHIL580,22431,62
PHIL621,22432,28
CSCE203,22433,55
PHYS223,22434,74
HIST292,22435,27
ECE135,22436,95
CHEM170,22437,88
MUS667,22438,28
PSY166,22439,75
CHEM228,22440,76
CHEM508,22441,46
ASTR598,22442,84
CHEM235,22443,65
ENG257,22444,25
PSY110,22445,12
ECON307,22446,47
ASTR218,22447,27
MUS325,22448,81
PHIL201,22449,48
ASTR138,22450,36
CSCE467,22451,76
STAT170,22452,3
MATH526,22453,75
ECE555,22454,21
ECE298,22455,83
PHIL694,22456,78
ECON580,22457,31
HIST408,22458,21
CHEM366,22459,23
CSCE136,22460,64
PSY227,22461,25
ECE235,22462,85
STAT418,22463,25
ECON260,22464,4
ASTR408,22465,88
ASTR522,22466,69
HIST151,22467,97
STAT296,22468,100
ENG502,22469,40
PHYS688,22470,10
ECE415,22471,85
CHEM329,22472,79
ART460,22473,12
ECE258,22474,51
ECE266,22475,69
PHYS205,22476,100
HIST111,22477,79
CHEM120,22478,17
MATH547,22479,58
CSCE221,22480,87
ENG581,22481,30
PSY195,22482,31
ECE399,22483,99
HIST549,22484,84
HIST467,22485,30
CHEM582,22486,61
CSCE540,22487,77
MATH572,22488,66
CHEM211,22489,34
ECON313,22490,35
ECE624,22491,80
HIST291,22492,10
STAT606,22493,28
MATH367,22494,63
ENG607,22495,43
ART545,22496,78
PHIL441,22497,22
ECON339,22498,45
ECON201,22499,53
CSCE621,22500,53
ENG176,22501,2
ECON325,22502,50
ASTR426,22503,80
MUS596,22504,63
ECON114,22505,25
CSCE507,22506,15
ECE183,22507,16
ART369,22508,54
HIST466,22509,5
ASTR602,22510,72
ECON274,22511,69
MUS221,22512,0
ECON655,22513,15
ECE389,22514,23
ASTR233,22515,30
PSY380,22516,35
ART336,22517,63
BIO455,22518,4
ECON282,22519,69
ECON617,22520,64
CHEM457,22521,65
ENG480,22522,16
PHYS677,22523,91
ECON194,22524,34
CHEM526,22525,28
STAT511,22526,84
PHYS191,22527,95
PHIL611,22528,64
ENG499,22529,36
ECON428,22530,62
PSY586,22531,16
ART605,22532,59
BIO126,22533,77
MUS553,22534,57
ECE198,22535,58
MATH494,22536,23
ART403,22537,91
PSY121,22538,74
CSCE692,22539,9
CHEM627,22540,72
CSCE197,22541,99
CHEM612,22542,23
ENG666,22543,82
HIST435,22544,43
STAT365,22545,25
PSY163,22546,48
STAT385,22547,49
ASTR398,22548,86
HIST636,22549,42
ASTR456,22550,74
ART505,22551,68
PHIL203,22552,11
ECE581,22553,51
PHYS170,22554,82
BIO529,22555,73
MATH207,22556,89
ECON338,22557,53
ECE261,22558,29
ART349,22559,74
CSCE564,22560,45
MATH263,22561,88
ASTR132,22562,74
HIST404,22563,11
CHEM111,22564,2
ART111,22565,88
STAT289,22566,30
ECE168,22567,90
PHIL640,22568,67
ART643,22569,25
CHEM683,22570,48
ENG492,22571,59
ASTR519,22572,3
ART683,22573,93
PHIL131,22574,84
CHEM489,22575,86
ECE489,22576,14
PSY218,22577,24
PHYS604,22578,49
ECON232,22579,42
ECON627,22580,93
PHYS446,22581,70
STAT484,22582,73
ASTR239,22583,54
ENG162,22584,80
HIST369,22585,80
CHEM388,22586,2
BIO235,22587,76
PHYS306,22588,44
MUS488,22589,57
CSCE170,22590,69
ECE142,22591,99
HIST472,22592,83
CHEM162,22593,29
CSCE582,22594,48
HIST432,22595,49
HIST315,22596,83
HIST630,22597,17
STAT364,22598,81
MUS449,22599,91
PSY278,22600,15
ENG686,22601,58
PSY258,22602,33
PHYS219,22603,18
ENG370,22604,75
MUS187,22605,9
ART674,22606,10
PSY571,22607,62
ENG398,22608,44
CSCE478,22609,17
PHYS104,22610,89
CSCE632,22611,77
CSCE326,22612,26
HIST523,22613,25
MATH600,22614,76
CHEM563,22615,9
PSY513,22616,35
MUS520,22617,54
BIO252,22618,11
ENG552,22619,37
PHYS579,22620,9
ENG312,22621,17
ART428,22622,46
CHEM698,22623,23
CHEM593,22624,62
PHYS637,22625,74
MUS326,22626,95
MATH634,22627,34
STAT580,22628,9
STAT237,22629,90
ECON628,22630,43
HIST240,22631,0
MATH457,22632,70
HIST126,22633,40
HIST399,22634,80
STAT315,22635,73
BIO305,22636,68
ASTR169,22637,2
MUS476,22638,42
